GeneID,Filepath,Score,Mark
0.025_4EFB_4EFB.02.41.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.41.gene,0.02824319192537772,False
0.025_4EFB_4EFB.02.42.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.42.gene,0.02585231146511567,False
0.025_4EFB_4EFB.02.43.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.43.gene,0.02863912736021981,True
0.025_4EFB_4EFB.02.44.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.44.gene,0.02748720686541675,True
0.025_4EFB_4EFB.02.45.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.45.gene,0.03142893172350034,False
0.025_4EFB_4EFB.02.46.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.46.gene,0.02649109197982233,True
0.025_4EFB_4EFB.02.47.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.47.gene,0.02706486232355927,False
0.025_4EFB_4EFB.02.48.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.48.gene,0.02724609808565913,False
0.025_4EFB_4EFB.02.49.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.49.gene,0.02647008698733368,False
0.025_4EFB_4EFB.02.5.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.5.gene,0.0334020481678703,False
0.025_4EFB_4EFB.02.50.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.50.gene,0.02885490158234679,False
0.025_4EFB_4EFB.02.51.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.51.gene,0.02946098232051316,False
0.025_4EFB_4EFB.02.52.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.52.gene,0.02519581191094584,False
0.025_4EFB_4EFB.02.53.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.53.gene,0.02780165216109731,False
0.025_4EFB_4EFB.02.54.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.54.gene,0.0345392571921802,False
0.025_4EFB_4EFB.02.55.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.55.gene,0.02541001453964656,False
0.025_4EFB_4EFB.02.56.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.56.gene,0.0463671913044478,True
0.025_4EFB_4EFB.02.57.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.57.gene,0.02875469417239882,False
0.025_4EFB_4EFB.02.58.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.58.gene,0.02544432877464758,False
0.025_4EFB_4EFB.02.59.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.59.gene,0.02645973847940064,False
0.025_4EFB_4EFB.02.6.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.6.gene,0.02848613771753102,False
0.025_4EFB_4EFB.02.60.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.60.gene,0.02889950372588069,True
0.025_4EFB_4EFB.02.61.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.61.gene,0.02653639737238015,False
0.025_4EFB_4EFB.02.62.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.62.gene,0.02840094346195947,False
0.025_4EFB_4EFB.02.63.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.63.gene,0.02631292404350968,True
0.025_4EFB_4EFB.02.64.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.64.gene,0.02611774159842011,True
0.025_4EFB_4EFB.02.65.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.65.gene,0.02749712693888221,False
0.025_4EFB_4EFB.02.66.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.66.gene,0.03048293003084177,False
0.025_4EFB_4EFB.02.67.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.67.gene,0.0328926090664157,True
0.025_4EFB_4EFB.02.68.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.68.gene,0.02999468255583772,True
0.025_4EFB_4EFB.02.69.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.69.gene,0.0289924406923555,True
0.025_4EFB_4EFB.02.7.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.7.gene,0.05246066264444856,False
0.025_4EFB_4EFB.02.70.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.70.gene,0.03690271106163361,True
0.025_4EFB_4EFB.02.71.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.71.gene,0.02946987625480602,False
0.025_4EFB_4EFB.02.72.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.72.gene,0.02526687201472528,False
0.025_4EFB_4EFB.02.73.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.73.gene,0.0479442500536169,True
0.025_4EFB_4EFB.02.74.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.74.gene,0.02521963796067796,False
0.025_4EFB_4EFB.02.75.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.75.gene,0.03879884577467357,False
0.025_4EFB_4EFB.02.76.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.76.gene,0.02556898889154442,False
0.025_4EFB_4EFB.02.77.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.77.gene,0.02683164930114249,False
0.025_4EFB_4EFB.02.78.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.78.gene,0.02581815661231264,True
0.025_4EFB_4EFB.02.79.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.79.gene,0.02964099515658735,True
0.025_4EFB_4EFB.02.8.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.8.gene,0.03026948678399203,False
0.025_4EFB_4EFB.02.80.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.80.gene,0.02571997122125222,False
0.025_4EFB_4EFB.02.81.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.81.gene,0.03345931483612911,True
0.025_4EFB_4EFB.02.82.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.82.gene,0.0255194271376922,False
0.025_4EFB_4EFB.02.83.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.83.gene,0.02932830528104959,True
0.025_4EFB_4EFB.02.84.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.84.gene,0.02575684740570762,True
0.025_4EFB_4EFB.02.85.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.85.gene,0.0299864396650707,False
0.025_4EFB_4EFB.02.86.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.86.gene,0.03139598016166504,True
0.025_4EFB_4EFB.02.87.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.87.gene,0.02699726232521589,False
0.025_4EFB_4EFB.02.88.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.88.gene,0.04058936289146636,False
0.025_4EFB_4EFB.02.89.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.89.gene,0.02652644792868374,True
0.025_4EFB_4EFB.02.9.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.9.gene,0.03511877896070389,False
0.025_4EFB_4EFB.02.90.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.90.gene,0.03209954829601167,False
0.025_4EFB_4EFB.02.91.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.91.gene,0.02640654350399343,False
0.025_4EFB_4EFB.02.92.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.92.gene,0.03093980915931057,False
0.025_4EFB_4EFB.02.93.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.93.gene,0.02631306285286556,False
0.025_4EFB_4EFB.02.94.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.94.gene,0.03590221171881917,False
0.025_4EFB_4EFB.02.95.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.95.gene,0.0250690303045971,False
0.025_4EFB_4EFB.02.96.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.96.gene,0.02983722220373442,False
0.025_4EFB_4EFB.02.97.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.97.gene,0.04723714911061242,False
0.025_4EFB_4EFB.02.98.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.98.gene,0.02600217117616434,False
0.025_4EFB_4EFB.02.99.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 4EFB.02/4EFB.02.99.gene,0.02580858138986011,False
0.025_56E0_56E0.02.1.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.1.gene,0.03661419759690368,False
0.025_56E0_56E0.02.10.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.10.gene,0.03037126235163962,True
0.025_56E0_56E0.02.100.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.100.gene,0.03753949970816558,False
0.025_56E0_56E0.02.101.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.101.gene,0.02568904599194779,True
0.025_56E0_56E0.02.102.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.102.gene,0.02948183978996093,True
0.025_56E0_56E0.02.103.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.103.gene,0.02587168259532173,False
0.025_56E0_56E0.02.104.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.104.gene,0.0255756747251104,True
0.025_56E0_56E0.02.105.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.105.gene,0.02573096296029199,False
0.025_56E0_56E0.02.106.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.106.gene,0.02968051072033837,True
0.025_56E0_56E0.02.107.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.107.gene,0.02723337769911248,False
0.025_56E0_56E0.02.108.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.108.gene,0.02698626485622287,True
0.025_56E0_56E0.02.109.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.109.gene,0.02540016946125171,True
0.025_56E0_56E0.02.11.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.11.gene,0.02580460839056828,True
0.025_56E0_56E0.02.110.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.110.gene,0.02734538702247631,False
0.025_56E0_56E0.02.111.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.111.gene,0.03299046631091965,False
0.025_56E0_56E0.02.112.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.112.gene,0.02707394385203,True
0.025_56E0_56E0.02.113.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.113.gene,0.03297954832784934,False
0.025_56E0_56E0.02.114.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.114.gene,0.03248232745142992,True
0.025_56E0_56E0.02.115.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.115.gene,0.02833972637264274,True
0.025_56E0_56E0.02.116.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.116.gene,0.02931801848820226,False
0.025_56E0_56E0.02.117.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.117.gene,0.02516656505051438,False
0.025_56E0_56E0.02.118.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.118.gene,0.0338205123585853,True
0.025_56E0_56E0.02.119.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.119.gene,0.02929573704432746,True
0.025_56E0_56E0.02.12.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.12.gene,0.03502028190907062,True
0.025_56E0_56E0.02.120.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.120.gene,0.02896785185650635,False
0.025_56E0_56E0.02.121.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.121.gene,0.02773019037498449,False
0.025_56E0_56E0.02.122.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.122.gene,0.03394899062896126,True
0.025_56E0_56E0.02.123.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.123.gene,0.03072355991251865,False
0.025_56E0_56E0.02.124.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.124.gene,0.04039444923333203,True
0.025_56E0_56E0.02.125.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.125.gene,0.02673206366989809,False
0.025_56E0_56E0.02.126.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.126.gene,0.02908332604951077,True
0.025_56E0_56E0.02.127.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.127.gene,0.03165198623876213,True
0.025_56E0_56E0.02.128.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.128.gene,0.0307136145909516,False
0.025_56E0_56E0.02.129.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.129.gene,0.02982528583903784,True
0.025_56E0_56E0.02.13.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.13.gene,0.0288840278877769,True
0.025_56E0_56E0.02.130.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.130.gene,0.03752547810498278,False
0.025_56E0_56E0.02.131.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.131.gene,0.0252108288430651,False
0.025_56E0_56E0.02.132.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.132.gene,0.03187950251988421,True
0.025_56E0_56E0.02.133.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.133.gene,0.02606691990104355,True
0.025_56E0_56E0.02.134.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.134.gene,0.02778602544908437,True
0.025_56E0_56E0.02.135.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.135.gene,0.03359007633266803,True
0.025_56E0_56E0.02.136.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.136.gene,0.02670451659403169,True
0.025_56E0_56E0.02.137.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.137.gene,0.03557988854043549,False
0.025_56E0_56E0.02.138.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.138.gene,0.03373077691184828,False
0.025_56E0_56E0.02.139.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.139.gene,0.02899884687228811,False
0.025_56E0_56E0.02.14.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.14.gene,0.0250896711198004,False
0.025_56E0_56E0.02.140.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.140.gene,0.02636613083081727,True
0.025_56E0_56E0.02.141.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.141.gene,0.02739905020830407,False
0.025_56E0_56E0.02.142.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.142.gene,0.02807966719003004,True
0.025_56E0_56E0.02.143.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.143.gene,0.02962656040847606,False
0.025_56E0_56E0.02.144.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.144.gene,0.02855339870428397,True
0.025_56E0_56E0.02.145.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.145.gene,0.0285663497125035,True
0.025_56E0_56E0.02.146.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.146.gene,0.02915614827431625,True
0.025_56E0_56E0.02.147.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.147.gene,0.02522661857472797,True
0.025_56E0_56E0.02.148.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.148.gene,0.02712039601463371,True
0.025_56E0_56E0.02.149.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.149.gene,0.0289076176393212,True
0.025_56E0_56E0.02.15.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.15.gene,0.0252360273442227,False
0.025_56E0_56E0.02.150.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.150.gene,0.0272179068351354,False
0.025_56E0_56E0.02.151.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.151.gene,0.03619788657332205,False
0.025_56E0_56E0.02.152.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.152.gene,0.02579108533070749,False
0.025_56E0_56E0.02.153.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.153.gene,0.03581525504891833,False
0.025_56E0_56E0.02.154.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.154.gene,0.03612811515500357,True
0.025_56E0_56E0.02.155.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.155.gene,0.02879149391901057,False
0.025_56E0_56E0.02.156.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.156.gene,0.03004479622573657,True
0.025_56E0_56E0.02.157.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.157.gene,0.03189446344435505,False
0.025_56E0_56E0.02.158.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.158.gene,0.02512385630496702,True
0.025_56E0_56E0.02.159.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.159.gene,0.03429990680618782,True
0.025_56E0_56E0.02.16.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.16.gene,0.02654060147680364,False
0.025_56E0_56E0.02.160.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.160.gene,0.030511262412972,True
0.025_56E0_56E0.02.161.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.161.gene,0.03014615141315316,True
0.025_56E0_56E0.02.162.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.162.gene,0.02617837873838948,False
0.025_56E0_56E0.02.163.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.163.gene,0.02728033905947114,True
0.025_56E0_56E0.02.164.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.164.gene,0.02997206413646632,True
0.025_56E0_56E0.02.165.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.165.gene,0.02594676125639518,True
0.025_56E0_56E0.02.166.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.166.gene,0.02950017894186736,True
0.025_56E0_56E0.02.167.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.167.gene,0.05191399719170878,False
0.025_56E0_56E0.02.168.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.168.gene,0.02664776902124873,False
0.025_56E0_56E0.02.169.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.169.gene,0.02719496440913947,True
0.025_56E0_56E0.02.17.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.17.gene,0.0267171336223038,False
0.025_56E0_56E0.02.170.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.170.gene,0.03036138036966543,False
0.025_56E0_56E0.02.171.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.171.gene,0.02632958789501507,True
0.025_56E0_56E0.02.172.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.172.gene,0.03506117270894984,True
0.025_56E0_56E0.02.173.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.173.gene,0.0264472252856578,False
0.025_56E0_56E0.02.174.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.174.gene,0.04123863525690527,True
0.025_56E0_56E0.02.175.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.175.gene,0.0256961357943754,True
0.025_56E0_56E0.02.176.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.176.gene,0.02560017923164593,True
0.025_56E0_56E0.02.177.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.177.gene,0.03159830773981784,False
0.025_56E0_56E0.02.178.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.178.gene,0.02853191324547457,True
0.025_56E0_56E0.02.179.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.179.gene,0.02914231241758139,True
0.025_56E0_56E0.02.18.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.18.gene,0.02746952546731165,True
0.025_56E0_56E0.02.180.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.180.gene,0.02734520538076928,True
0.025_56E0_56E0.02.181.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.181.gene,0.03198234721668189,True
0.025_56E0_56E0.02.182.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.182.gene,0.02550381030416057,False
0.025_56E0_56E0.02.183.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.183.gene,0.02541363195479289,True
0.025_56E0_56E0.02.184.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.184.gene,0.02548409155824215,False
0.025_56E0_56E0.02.185.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.185.gene,0.0255399909385771,True
0.025_56E0_56E0.02.186.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.186.gene,0.03306587111704755,True
0.025_56E0_56E0.02.187.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.187.gene,0.02633860618825414,True
0.025_56E0_56E0.02.188.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.188.gene,0.03703534183232598,False
0.025_56E0_56E0.02.189.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.189.gene,0.0434377543610015,True
0.025_56E0_56E0.02.19.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.19.gene,0.02923262324633781,True
0.025_56E0_56E0.02.190.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.190.gene,0.02705793602694047,True
0.025_56E0_56E0.02.191.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.191.gene,0.02841066701420811,True
0.025_56E0_56E0.02.192.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.192.gene,0.03398297222774955,False
0.025_56E0_56E0.02.193.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.193.gene,0.02580191483956614,True
0.025_56E0_56E0.02.194.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.194.gene,0.02501836587046369,True
0.025_56E0_56E0.02.195.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.195.gene,0.02709410503287173,False
0.025_56E0_56E0.02.196.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.196.gene,0.03601614741667969,True
0.025_56E0_56E0.02.197.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.197.gene,0.02867995327301275,False
0.025_56E0_56E0.02.198.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.198.gene,0.02582905849892063,False
0.025_56E0_56E0.02.199.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.199.gene,0.02523232031746216,True
0.025_56E0_56E0.02.2.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.2.gene,0.03744627735615542,False
0.025_56E0_56E0.02.20.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.20.gene,0.02908618197330662,False
0.025_56E0_56E0.02.200.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.200.gene,0.02658084105796627,True
0.025_56E0_56E0.02.21.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.21.gene,0.03037089033145316,True
0.025_56E0_56E0.02.22.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.22.gene,0.0402396352292391,True
0.025_56E0_56E0.02.23.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.23.gene,0.02688629461133992,False
0.025_56E0_56E0.02.24.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.24.gene,0.02722225821529201,True
0.025_56E0_56E0.02.25.gene,Genes/6-stroke genes/min score 0.025/maint_0.025 on 56E0.02/56E0.02.25.gene,0.02528771517358268,False
